,,,"D001","D002","D003","D004","D005","D006","D007","D008","D009","D010","D011","D012","D013","D014","D015","D016","D017","D018","D019","D020","D021","D022","D023","D024","D025","D026","D027","D028","D029","D030","D031","D032","D033","D034","D035","D036","D037","D038","D039","D040","D041","D042","D043","D044","D045","D046","D047","D048","D049"
,,,"Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:"
"GEO.id","GEO.id2","GEO.display-label",,"Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Male:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:","Female:"
"Id","Id2","Geography",,,"Under 5 years","5 to 9 years","10 to 14 years","15 to 17 years","18 and 19 years","20 years","21 years","22 to 24 years","25 to 29 years","30 to 34 years","35 to 39 years","40 to 44 years","45 to 49 years","50 to 54 years","55 to 59 years","60 and 61 years","62 to 64 years","65 and 66 years","67 to 69 years","70 to 74 years","75 to 79 years","80 to 84 years","85 years and over",,"Under 5 years","5 to 9 years","10 to 14 years","15 to 17 years","18 and 19 years","20 years","21 years","22 to 24 years","25 to 29 years","30 to 34 years","35 to 39 years","40 to 44 years","45 to 49 years","50 to 54 years","55 to 59 years","60 and 61 years","62 to 64 years","65 and 66 years","67 to 69 years","70 to 74 years","75 to 79 years","80 to 84 years","85 years and over"
"1000000US060750228012008",60750228012008,"Block 2008, Block Group 2, Census Tract 228.01, San Francisco County, California",279,128,10,6,3,4,2,1,0,6,22,16,16,14,5,10,6,1,3,0,1,1,0,1,0,151,5,9,9,3,0,1,0,9,27,23,19,10,8,7,6,2,0,0,1,1,5,4,2
"1000000US060750228012009",60750228012009,"Block 2009, Block Group 2, Census Tract 228.01, San Francisco County, California",221,121,9,2,4,4,1,0,2,9,10,13,17,10,9,7,5,6,3,0,4,1,3,2,0,100,6,7,6,3,0,1,1,8,7,14,6,10,8,2,5,2,3,0,1,6,2,2,0
"1000000US060750228013000",60750228013000,"Block 3000, Block Group 3, Census Tract 228.01, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750228013001",60750228013001,"Block 3001, Block Group 3, Census Tract 228.01, San Francisco County, California",194,104,12,4,4,4,1,1,2,7,19,15,8,11,5,3,3,1,2,0,1,0,0,1,0,90,6,7,2,2,3,2,3,16,18,5,11,7,2,2,2,0,1,1,0,0,0,0,0
"1000000US060750228013002",60750228013002,"Block 3002, Block Group 3, Census Tract 228.01, San Francisco County, California",82,39,1,1,1,1,0,0,1,3,9,2,3,6,5,3,2,0,0,0,1,0,0,0,0,43,4,3,1,0,0,0,0,8,3,4,2,6,3,5,2,0,0,0,0,1,0,0,1
"1000000US060750228013003",60750228013003,"Block 3003, Block Group 3, Census Tract 228.01, San Francisco County, California",312,168,4,1,4,6,6,0,1,6,23,22,24,19,15,11,10,3,1,3,0,6,2,0,1,144,13,7,3,5,3,2,2,12,12,21,16,6,8,6,4,6,1,4,3,4,4,1,1
"1000000US060750228013004",60750228013004,"Block 3004, Block Group 3, Census Tract 228.01, San Francisco County, California",208,118,4,2,2,0,0,0,1,5,18,27,11,9,6,3,8,0,4,4,2,8,2,1,1,90,5,4,1,0,0,0,0,3,21,6,16,7,1,1,6,2,2,2,3,6,3,1,0
"1000000US060750228013005",60750228013005,"Block 3005, Block Group 3, Census Tract 228.01, San Francisco County, California",304,201,7,4,3,1,9,8,4,15,34,25,21,24,22,11,5,1,3,0,0,1,2,0,1,103,6,3,2,1,3,1,2,2,9,18,19,6,6,7,3,2,3,2,2,2,2,2,0
"1000000US060750228013006",60750228013006,"Block 3006, Block Group 3, Census Tract 228.01, San Francisco County, California",268,145,7,3,3,3,3,0,1,6,20,23,19,16,12,8,9,2,2,3,2,0,1,0,2,123,6,2,2,2,3,1,0,2,20,21,16,14,5,10,5,5,2,0,0,2,2,2,1
"1000000US060750228013007",60750228013007,"Block 3007, Block Group 3, Census Tract 228.01, San Francisco County, California",265,148,7,2,9,3,1,0,0,7,20,13,22,30,15,4,8,1,1,0,0,1,3,0,1,117,9,5,4,0,1,2,0,7,18,15,16,11,2,6,13,2,2,0,0,3,0,1,0
"1000000US060750228013008",60750228013008,"Block 3008, Block Group 3, Census Tract 228.01, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750228021000",60750228021000,"Block 1000, Block Group 1, Census Tract 228.02, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750228021001",60750228021001,"Block 1001, Block Group 1, Census Tract 228.02, San Francisco County, California",108,54,1,1,2,0,1,1,1,3,6,6,5,8,3,4,3,0,3,1,0,1,2,1,1,54,0,2,1,0,0,0,0,4,6,11,3,3,2,3,4,3,2,0,2,1,1,1,5
"1000000US060750228021002",60750228021002,"Block 1002, Block Group 1, Census Tract 228.02, San Francisco County, California",94,58,1,0,0,0,1,0,0,4,6,10,8,5,7,9,3,0,0,0,0,2,1,1,0,36,1,0,0,1,0,0,0,2,7,4,6,4,1,2,1,3,1,1,0,0,1,0,1
"1000000US060750228021003",60750228021003,"Block 1003, Block Group 1, Census Tract 228.02, San Francisco County, California",12,8,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0
"1000000US060750228021004",60750228021004,"Block 1004, Block Group 1, Census Tract 228.02, San Francisco County, California",174,65,5,5,6,4,3,0,4,3,5,3,3,5,3,4,3,0,2,0,1,3,2,0,1,109,4,8,7,7,7,1,2,6,2,5,8,8,13,5,5,3,3,2,3,5,4,1,0
"1000000US060750228021005",60750228021005,"Block 1005, Block Group 1, Census Tract 228.02, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750228021006",60750228021006,"Block 1006, Block Group 1, Census Tract 228.02, San Francisco County, California",115,65,3,1,2,0,2,0,0,5,13,15,3,1,6,4,4,1,1,1,1,2,0,0,0,50,2,0,1,1,1,0,0,5,8,7,6,5,3,3,2,0,3,1,1,0,0,0,1
"1000000US060750228021007",60750228021007,"Block 1007, Block Group 1, Census Tract 228.02, San Francisco County, California",35,21,0,1,1,1,0,0,0,2,0,5,3,2,0,0,4,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,3,4,3,0,3,0,0,0,0,0,0,0,0,0
"1000000US060750228021008",60750228021008,"Block 1008, Block Group 1, Census Tract 228.02, San Francisco County, California",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750228021009",60750228021009,"Block 1009, Block Group 1, Census Tract 228.02, San Francisco County, California",37,23,0,0,2,0,0,0,0,1,2,4,4,2,4,2,0,0,1,0,1,0,0,0,0,14,0,0,1,0,0,0,0,0,1,0,3,1,1,2,0,0,1,2,0,1,0,1,0
"1000000US060750228022000",60750228022000,"Block 2000, Block Group 2, Census Tract 228.02, San Francisco County, California",200,117,0,0,3,6,1,5,0,2,5,6,12,5,15,13,14,6,4,9,7,2,1,1,0,83,1,0,1,5,2,1,1,1,2,5,3,6,5,12,16,1,9,2,4,3,1,1,1
"1000000US060750228022001",60750228022001,"Block 2001, Block Group 2, Census Tract 228.02, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750228022002",60750228022002,"Block 2002, Block Group 2, Census Tract 228.02, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750228022003",60750228022003,"Block 2003, Block Group 2, Census Tract 228.02, San Francisco County, California",167,96,2,3,2,1,1,3,0,3,16,13,9,13,5,4,3,4,0,3,2,2,3,3,1,71,1,0,4,2,2,0,2,1,13,5,9,8,3,5,3,2,4,1,2,2,1,1,0
"1000000US060750228022004",60750228022004,"Block 2004, Block Group 2, Census Tract 228.02, San Francisco County, California",258,124,8,16,3,4,0,0,3,12,15,9,10,12,13,8,2,2,0,1,1,2,1,0,2,134,6,6,10,2,6,2,0,6,15,19,12,15,7,8,6,0,3,1,3,4,1,2,0
"1000000US060750228022005",60750228022005,"Block 2005, Block Group 2, Census Tract 228.02, San Francisco County, California",245,127,7,4,3,3,2,1,1,7,11,21,15,11,11,11,9,3,3,1,0,1,1,1,0,118,8,2,1,2,3,0,1,11,10,24,16,10,3,5,5,4,3,2,2,1,1,1,3
"1000000US060750228022006",60750228022006,"Block 2006, Block Group 2, Census Tract 228.02, San Francisco County, California",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750228022007",60750228022007,"Block 2007, Block Group 2, Census Tract 228.02, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750228022008",60750228022008,"Block 2008, Block Group 2, Census Tract 228.02, San Francisco County, California",269,168,0,0,0,0,0,1,3,2,8,7,12,17,17,26,27,4,7,5,6,6,8,8,4,101,0,0,0,0,0,3,2,8,10,4,3,9,6,9,13,4,4,2,4,2,6,7,5
"1000000US060750228022009",60750228022009,"Block 2009, Block Group 2, Census Tract 228.02, San Francisco County, California",6,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1000000US060750228022010",60750228022010,"Block 2010, Block Group 2, Census Tract 228.02, San Francisco County, California",22,11,0,1,0,0,0,0,0,0,0,0,3,1,2,1,0,0,2,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,2,0,5,1,0,1,0,0,0,0,0,0,1,0,0
"1000000US060750228022011",60750228022011,"Block 2011, Block Group 2, Census Tract 228.02, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750228022012",60750228022012,"Block 2012, Block Group 2, Census Tract 228.02, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750228022013",60750228022013,"Block 2013, Block Group 2, Census Tract 228.02, San Francisco County, California",354,185,10,8,13,6,3,3,3,8,25,14,15,28,12,10,7,4,6,0,2,2,2,3,1,169,13,8,10,5,2,0,2,11,17,19,12,13,10,9,5,6,9,1,4,7,5,1,0
"1000000US060750228031000",60750228031000,"Block 1000, Block Group 1, Census Tract 228.03, San Francisco County, California",98,51,2,2,0,0,0,0,0,0,7,12,7,6,5,1,1,2,2,0,2,1,1,0,0,47,3,1,0,2,0,0,0,2,6,6,8,6,2,1,1,2,1,1,2,0,0,1,2
"1000000US060750228031001",60750228031001,"Block 1001, Block Group 1, Census Tract 228.03, San Francisco County, California",259,131,9,5,6,7,1,1,1,10,17,12,11,15,13,6,5,2,1,0,3,4,2,0,0,128,3,6,3,1,0,0,5,11,14,11,15,9,13,8,7,3,2,5,3,1,3,2,3
"1000000US060750228031002",60750228031002,"Block 1002, Block Group 1, Census Tract 228.03, San Francisco County, California",242,113,6,3,3,4,4,1,3,3,15,18,20,6,7,5,5,1,1,0,2,1,3,0,2,129,11,6,5,3,3,1,0,10,23,15,13,10,9,5,1,1,2,0,1,2,3,1,4
"1000000US060750228031003",60750228031003,"Block 1003, Block Group 1, Census Tract 228.03, San Francisco County, California",374,208,11,5,4,3,3,3,2,13,40,23,24,20,17,8,8,5,2,4,3,5,2,2,1,166,8,5,4,2,0,1,2,10,30,19,17,11,12,8,5,4,5,3,4,4,3,4,5
"1000000US060750228031004",60750228031004,"Block 1004, Block Group 1, Census Tract 228.03, San Francisco County, California",340,161,2,7,4,1,3,2,1,11,27,23,17,14,15,3,9,2,4,2,1,2,2,3,6,179,14,3,4,4,4,0,1,13,34,20,16,9,5,8,9,4,1,0,1,1,5,6,17
"1000000US060750228031005",60750228031005,"Block 1005, Block Group 1, Census Tract 228.03, San Francisco County, California",240,151,4,9,3,5,4,4,2,10,21,15,18,12,12,9,7,5,3,0,2,3,1,0,2,89,6,1,6,2,4,5,0,8,9,8,5,4,7,10,6,4,0,0,0,2,1,0,1
"1000000US060750228031006",60750228031006,"Block 1006, Block Group 1, Census Tract 228.03, San Francisco County, California",175,97,5,4,4,3,3,1,0,6,14,13,11,9,5,5,6,0,2,0,1,2,1,1,1,78,0,0,4,3,0,4,0,8,9,10,6,8,8,3,7,2,0,1,1,2,2,0,0
"1000000US060750228031007",60750228031007,"Block 1007, Block Group 1, Census Tract 228.03, San Francisco County, California",136,89,0,2,1,1,1,2,0,4,30,14,13,11,3,3,2,1,0,0,1,0,0,0,0,47,2,1,0,0,1,0,0,4,11,10,3,3,5,2,1,2,0,0,0,1,0,0,1
"1000000US060750228032000",60750228032000,"Block 2000, Block Group 2, Census Tract 228.03, San Francisco County, California",291,136,5,8,13,1,2,1,1,3,20,19,18,14,5,4,5,2,1,3,0,3,6,1,1,155,16,2,9,4,3,2,7,8,20,12,16,16,8,6,6,3,1,0,3,9,1,2,1
"1000000US060750228032001",60750228032001,"Block 2001, Block Group 2, Census Tract 228.03, San Francisco County, California",256,137,11,2,7,3,3,0,0,9,20,27,15,12,4,6,5,2,3,0,2,3,2,0,1,119,8,5,2,3,1,1,0,8,17,16,17,6,7,5,6,5,1,1,2,1,3,0,4
"1000000US060750228032002",60750228032002,"Block 2002, Block Group 2, Census Tract 228.03, San Francisco County, California",260,130,5,3,3,4,7,3,0,5,14,15,12,9,16,12,9,1,4,1,1,2,3,0,1,130,8,9,1,2,3,1,1,13,12,14,7,7,11,15,7,2,3,2,3,3,2,3,1
"1000000US060750228032003",60750228032003,"Block 2003, Block Group 2, Census Tract 228.03, San Francisco County, California",291,140,5,8,8,3,6,0,2,6,11,22,15,14,9,11,3,3,3,5,0,2,2,0,2,151,4,10,8,9,2,0,0,9,20,18,12,14,11,10,9,2,5,0,0,1,3,3,1
"1000000US060750228032004",60750228032004,"Block 2004, Block Group 2, Census Tract 228.03, San Francisco County, California",199,104,12,3,4,2,5,0,0,2,9,8,20,10,11,7,5,0,3,0,1,1,0,0,1,95,5,7,5,5,0,0,0,4,8,10,21,11,3,4,3,2,0,2,1,0,2,1,1
"1000000US060750228033000",60750228033000,"Block 3000, Block Group 3, Census Tract 228.03, San Francisco County, California",283,143,8,4,6,3,3,3,1,6,19,12,16,13,15,9,11,3,2,0,2,2,2,2,1,140,8,10,8,4,3,1,3,9,16,11,14,13,8,8,4,5,2,1,3,3,1,1,4
"1000000US060750228033001",60750228033001,"Block 3001, Block Group 3, Census Tract 228.03, San Francisco County, California",274,149,7,6,6,3,4,4,4,17,18,25,23,8,9,8,1,2,2,1,0,0,0,0,1,125,15,3,8,3,1,1,4,9,23,16,11,9,2,3,4,3,1,0,2,2,0,2,3
"1000000US060750228033002",60750228033002,"Block 3002, Block Group 3, Census Tract 228.03, San Francisco County, California",323,180,11,12,6,3,6,2,3,11,28,14,16,16,14,8,9,4,8,0,2,2,2,2,1,143,12,4,3,0,0,3,0,10,15,24,10,12,9,8,8,5,1,0,5,5,3,2,4
"1000000US060750228033003",60750228033003,"Block 3003, Block Group 3, Census Tract 228.03, San Francisco County, California",254,132,5,4,10,4,2,1,6,5,19,24,12,8,11,6,3,1,3,1,0,1,2,3,1,122,8,8,3,9,0,0,0,8,14,10,9,13,12,4,6,0,2,1,3,2,5,2,3
"1000000US060750228033004",60750228033004,"Block 3004, Block Group 3, Census Tract 228.03, San Francisco County, California",300,164,9,15,14,9,2,2,3,14,22,18,17,7,12,4,3,1,4,1,2,4,1,0,0,136,8,11,7,2,4,2,3,7,29,14,15,6,4,3,6,1,3,4,4,0,2,0,1
"1000000US060750229011000",60750229011000,"Block 1000, Block Group 1, Census Tract 229.01, San Francisco County, California",273,152,9,9,4,4,3,2,0,10,36,17,7,12,12,6,5,2,4,4,1,2,0,3,0,121,7,0,6,0,1,0,1,10,18,10,10,15,18,4,3,2,3,3,0,5,2,0,3
"1000000US060750229011001",60750229011001,"Block 1001, Block Group 1, Census Tract 229.01, San Francisco County, California",226,126,3,4,5,0,3,0,4,4,14,25,14,14,15,4,8,2,1,3,0,1,2,0,0,100,4,3,2,2,1,0,1,3,15,11,12,8,4,4,12,0,5,2,2,1,2,3,3
"1000000US060750229011002",60750229011002,"Block 1002, Block Group 1, Census Tract 229.01, San Francisco County, California",360,200,13,11,7,3,6,5,3,21,31,26,17,19,12,3,7,3,2,1,2,4,3,1,0,160,11,10,7,2,5,3,1,23,17,22,18,10,8,7,4,0,1,2,0,3,3,3,0
"1000000US060750229011003",60750229011003,"Block 1003, Block Group 1, Census Tract 229.01, San Francisco County, California",244,123,6,6,1,2,4,0,4,4,21,21,10,15,11,4,7,2,1,1,0,0,2,1,0,121,6,3,8,4,1,2,2,14,16,11,8,11,7,5,7,3,1,3,4,2,1,0,2
"1000000US060750229011004",60750229011004,"Block 1004, Block Group 1, Census Tract 229.01, San Francisco County, California",323,169,8,6,3,3,3,2,2,14,23,22,15,21,13,10,6,1,5,2,0,4,3,0,3,154,10,1,2,3,3,3,5,11,27,24,13,7,14,7,3,1,2,1,4,5,2,2,4
"1000000US060750229011005",60750229011005,"Block 1005, Block Group 1, Census Tract 229.01, San Francisco County, California",346,192,7,9,7,4,5,4,3,10,20,27,23,19,12,11,8,6,3,3,5,1,1,3,1,154,7,7,4,5,3,2,4,10,17,19,19,8,13,8,8,4,6,2,3,0,3,2,0
"1000000US060750229012000",60750229012000,"Block 2000, Block Group 2, Census Tract 229.01, San Francisco County, California",191,111,3,6,5,1,3,1,4,10,16,16,15,11,4,7,3,1,1,0,2,2,0,0,0,80,5,1,3,2,1,2,1,5,13,8,6,9,5,5,3,1,4,3,0,2,1,0,0
"1000000US060750229012001",60750229012001,"Block 2001, Block Group 2, Census Tract 229.01, San Francisco County, California",180,93,3,3,3,1,3,0,1,4,17,10,7,16,7,6,2,2,0,2,0,2,0,4,0,87,5,8,2,1,1,2,1,5,14,5,9,9,6,7,2,0,3,2,3,1,0,1,0
"1000000US060750229012002",60750229012002,"Block 2002, Block Group 2, Census Tract 229.01, San Francisco County, California",234,136,5,3,4,5,1,1,1,14,32,18,14,8,7,9,7,2,0,0,2,0,2,1,0,98,4,4,4,2,2,1,2,8,17,12,9,7,5,6,4,3,2,0,2,2,1,0,1
"1000000US060750229012003",60750229012003,"Block 2003, Block Group 2, Census Tract 229.01, San Francisco County, California",249,136,4,6,4,3,3,7,1,6,27,21,15,10,13,7,3,0,0,0,4,0,1,1,0,113,11,3,6,3,1,2,0,12,14,10,13,8,9,4,1,2,1,2,2,4,1,3,1
"1000000US060750229012004",60750229012004,"Block 2004, Block Group 2, Census Tract 229.01, San Francisco County, California",230,101,7,1,5,4,1,0,2,6,10,15,12,10,4,8,4,1,1,2,2,3,1,2,0,129,9,6,6,2,2,0,5,7,15,13,14,6,5,8,7,2,5,0,3,8,4,0,2
"1000000US060750229012005",60750229012005,"Block 2005, Block Group 2, Census Tract 229.01, San Francisco County, California",134,81,1,2,1,0,1,1,0,8,11,20,9,4,10,6,3,1,1,0,0,1,1,0,0,53,2,2,1,1,1,0,1,7,5,7,8,4,3,2,4,0,1,0,1,0,2,0,1
"1000000US060750229012006",60750229012006,"Block 2006, Block Group 2, Census Tract 229.01, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750229012007",60750229012007,"Block 2007, Block Group 2, Census Tract 229.01, San Francisco County, California",81,36,3,5,7,4,1,0,1,1,3,1,3,2,2,2,0,1,0,0,0,0,0,0,0,45,4,4,3,1,3,0,0,2,4,7,5,2,3,3,1,2,0,0,0,0,1,0,0
"1000000US060750229012008",60750229012008,"Block 2008, Block Group 2, Census Tract 229.01, San Francisco County, California",114,50,4,2,8,11,3,2,1,4,3,3,2,2,1,1,1,0,2,0,0,0,0,0,0,64,2,5,9,3,5,0,0,3,3,2,8,4,6,5,2,1,2,0,2,0,1,0,1
"1000000US060750229012009",60750229012009,"Block 2009, Block Group 2, Census Tract 229.01, San Francisco County, California",130,47,3,6,9,4,2,1,2,2,1,0,3,2,4,0,2,0,2,1,1,1,1,0,0,83,2,8,6,4,5,0,1,5,6,8,9,2,6,1,4,4,1,6,3,0,0,1,1
"1000000US060750229012010",60750229012010,"Block 2010, Block Group 2, Census Tract 229.01, San Francisco County, California",151,68,9,5,14,4,1,0,1,8,4,0,3,4,3,3,3,3,0,0,1,0,1,0,1,83,3,8,8,2,1,3,7,7,5,7,4,7,3,4,5,1,1,0,1,1,3,1,1
"1000000US060750229013000",60750229013000,"Block 3000, Block Group 3, Census Tract 229.01, San Francisco County, California",110,60,2,0,1,0,0,0,2,12,20,3,4,5,3,3,1,0,0,0,1,2,0,1,0,50,4,2,0,1,1,1,1,5,10,4,8,5,3,1,1,0,0,0,1,2,0,0,0
"1000000US060750229013001",60750229013001,"Block 3001, Block Group 3, Census Tract 229.01, San Francisco County, California",126,64,3,4,2,2,1,0,0,3,10,10,7,4,3,6,4,0,1,0,0,2,1,0,1,62,0,2,3,4,3,0,0,1,4,5,4,5,7,7,6,1,2,0,1,0,1,4,2
"1000000US060750229013002",60750229013002,"Block 3002, Block Group 3, Census Tract 229.01, San Francisco County, California",94,45,3,1,0,0,1,2,0,3,8,4,5,1,4,3,4,0,2,0,1,0,1,1,1,49,3,3,4,1,1,0,0,5,7,10,3,2,1,4,0,1,1,0,1,1,0,1,0
"1000000US060750229013003",60750229013003,"Block 3003, Block Group 3, Census Tract 229.01, San Francisco County, California",193,107,3,4,4,1,1,2,0,6,25,21,16,5,4,2,4,1,3,1,2,0,1,1,0,86,2,3,2,0,1,0,1,16,19,10,6,2,7,4,3,0,2,1,1,3,1,1,1
"1000000US060750229013004",60750229013004,"Block 3004, Block Group 3, Census Tract 229.01, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750229013005",60750229013005,"Block 3005, Block Group 3, Census Tract 229.01, San Francisco County, California",651,367,32,36,22,10,10,2,10,26,53,48,38,28,15,15,8,2,0,4,3,4,0,1,0,284,25,31,16,20,7,7,4,12,33,29,25,26,16,11,7,2,3,0,3,4,2,0,1
"1000000US060750229021000",60750229021000,"Block 1000, Block Group 1, Census Tract 229.02, San Francisco County, California",207,110,5,5,6,2,3,0,0,5,18,14,9,10,5,4,4,10,3,0,2,3,1,1,0,97,10,6,4,4,5,4,0,4,9,11,8,5,6,6,4,0,4,2,3,1,0,0,1
"1000000US060750229021001",60750229021001,"Block 1001, Block Group 1, Census Tract 229.02, San Francisco County, California",268,138,7,7,4,3,2,2,3,8,24,18,23,9,13,3,1,2,3,0,1,2,0,2,1,130,10,4,0,5,0,1,0,8,24,20,15,8,13,2,4,4,2,0,3,4,0,3,0
"1000000US060750229021002",60750229021002,"Block 1002, Block Group 1, Census Tract 229.02, San Francisco County, California",250,131,10,5,3,9,0,1,0,3,18,17,15,14,5,8,11,1,2,2,2,3,1,0,1,119,3,5,4,5,4,1,0,8,20,12,17,7,11,4,7,0,1,1,3,3,2,0,1
"1000000US060750229021003",60750229021003,"Block 1003, Block Group 1, Census Tract 229.02, San Francisco County, California",240,136,6,4,5,8,3,2,4,17,13,12,17,6,2,8,4,2,6,4,6,2,4,0,1,104,7,4,5,2,1,1,1,9,10,11,5,6,11,2,10,2,6,2,0,2,1,3,3
"1000000US060750229021004",60750229021004,"Block 1004, Block Group 1, Census Tract 229.02, San Francisco County, California",130,85,4,2,4,0,0,2,1,4,13,8,17,6,11,6,2,2,1,0,0,2,0,0,0,45,3,1,1,1,0,1,0,2,9,5,4,2,2,3,3,0,2,2,2,0,0,2,0
"1000000US060750229021005",60750229021005,"Block 1005, Block Group 1, Census Tract 229.02, San Francisco County, California",232,122,3,3,4,4,2,2,0,8,11,15,14,9,8,7,6,5,0,2,6,3,4,4,2,110,4,4,5,2,6,2,3,9,12,9,15,6,5,9,5,1,2,1,2,1,3,3,1
"1000000US060750229022000",60750229022000,"Block 2000, Block Group 2, Census Tract 229.02, San Francisco County, California",189,96,6,2,10,2,1,0,0,8,8,12,12,12,6,2,4,0,1,0,3,5,2,0,0,93,4,3,3,1,0,2,1,8,7,12,11,6,7,2,4,2,6,1,1,3,2,7,0
"1000000US060750229022001",60750229022001,"Block 2001, Block Group 2, Census Tract 229.02, San Francisco County, California",251,136,5,7,4,4,2,2,0,6,15,19,18,13,13,5,9,2,1,2,6,1,2,0,0,115,8,3,2,6,0,0,1,7,4,12,14,9,7,7,12,1,4,2,6,5,3,1,1
"1000000US060750229022002",60750229022002,"Block 2002, Block Group 2, Census Tract 229.02, San Francisco County, California",304,163,7,8,7,2,4,2,3,9,26,20,19,17,12,9,3,2,3,1,1,2,1,4,1,141,9,3,6,3,3,1,4,6,21,13,17,11,10,8,5,2,2,1,5,3,0,3,5
"1000000US060750229022003",60750229022003,"Block 2003, Block Group 2, Census Tract 229.02, San Francisco County, California",172,93,9,7,1,2,2,1,1,8,16,6,5,10,4,5,5,0,3,1,2,1,4,0,0,79,4,3,4,1,4,2,1,6,12,4,7,3,7,1,7,2,0,1,0,3,5,2,0
"1000000US060750229022004",60750229022004,"Block 2004, Block Group 2, Census Tract 229.02, San Francisco County, California",193,97,4,10,2,4,1,0,0,5,13,19,7,8,4,3,9,3,0,0,1,1,1,1,1,96,6,4,4,1,1,1,1,7,14,14,13,7,4,4,2,1,2,1,1,1,3,4,0
"1000000US060750229022005",60750229022005,"Block 2005, Block Group 2, Census Tract 229.02, San Francisco County, California",181,82,6,7,11,2,1,2,1,2,7,8,9,8,3,5,3,0,1,0,2,2,1,0,1,99,4,7,4,2,3,1,1,4,13,8,6,15,5,8,6,0,1,0,3,4,3,1,0
